Hypernym_Id,Hypernym
2299,bizarre
2300,load
2301,skatole
2302,electric
2303,vandalism
2304,mechanism
2305,discovery
2306,garage
2307,serialization
2308,shaped
2309,residential
2310,eight
2311,reaction
2312,concrete
2313,appropriation
2314,panel
2315,pesticide
2316,government
2317,seam
2318,administration
2319,ledge
2320,referendum
2321,plurality
2322,workstation
2323,constraint
2324,comparison
2325,cholesterol
2326,interleave
2327,breadstuff
2328,stricture
2329,depths
2330,decade
2331,luxury
2332,mosaic
2333,singer
2334,doctor
2335,student
2336,supplies
2337,junk
2338,persistence
2339,variety
2340,bargaining
2341,studio
2342,fruit
2343,lentil
2344,win
2345,hardware
2346,sub
2347,lien
2348,barn
2349,cop
2350,rental
2351,permission
2352,servants
2353,promotion
2354,malt
2355,wireless
2356,pyrophosphate
2357,thrasher
2358,mirror
2359,quail
2360,additive
2361,liturgist
2362,investigation
2363,temperature
2364,rubber
2365,archive
2366,explorer
2367,small
2368,anniversary
2369,passing
2370,lesson
2371,transformer
2372,furniture
2373,denim
2374,spherical
2375,thrust
2376,recommendation
2377,seafood
2378,behind
2379,parts
2380,commentator
2381,nurse
2382,footpath
2383,smith
2384,crease
2385,metal
2386,contest
2387,counties
2388,pneumatically
2389,arrangement
2390,clump
2391,abroad
2392,websites
2393,mag
2394,patrol
2395,growth
2396,personnel
2397,yard
2398,micro
2399,safety
2400,bass
2401,corp
2402,orchestra
2403,brokerage
2404,significance
2405,games
2406,diamond
2407,input
2408,wood
2409,trout
2410,career
2411,train
2412,burke
2413,seven
2414,tigers
2415,blockade
2416,foolishness
2417,diving
2418,anger
2419,fireballs
2420,physics
2421,winner
2422,twins
2423,biometric
2424,vehicle
2425,voltage
2426,interestingly
2427,assassination
2428,battle
2429,shiner
2430,adherence
2431,learning
2432,disclosure
2433,portability
2434,cornea
2435,singers
2436,privilege
2437,curriculum
2438,blessings
2439,preference
2440,acquisition
2441,fragment
2442,counseling
2443,sigma
2444,distortion
2445,chicken
2446,allocation
2447,compatibility
2448,announcement
2449,august
2450,command
2451,fishing
2452,harbor
2453,canton
2454,medicare
2455,crone
2456,solving
2457,levin
2458,real
2459,deformity
2460,slayer
2461,vocation
2462,tomography
2463,junior
2464,counterclockwise
2465,step
2466,shah
2467,territory
2468,shrimp
2469,detection
2470,finder
2471,revocation
2472,bee
2473,yacht
2474,curve
2475,aesthetics
2476,diamine
2477,coverage
2478,throne
2479,fiction
2480,map
2481,starts
2482,executive
2483,nocturne
2484,commissioner
2485,flagging
2486,gob
2487,foods
2488,calcium
2489,chrome
2490,detector
2491,limestone
2492,lighting
2493,diced
2494,opponents
2495,weight
2496,states
2497,vulnerability
2498,lease
2499,bicycling
2500,zone
2501,congressional
2502,champion
2503,breast
2504,putty
2505,suppression
2506,stores
2507,mountaineer
2508,microorganism
2509,delft
2510,tiger
2511,dead
2512,emergency
2513,cigarette
2514,yesterday
2515,lens
2516,good
2517,warming
2518,liability
2519,banjo
2520,cola
2521,gold
2522,underpass
2523,offset
2524,miles
2525,strategy
2526,reform
2527,forget
2528,employed
2529,covenant
2530,someone
2531,purifier
2532,astronomy
2533,uniform
2534,instructions
2535,sacrifice
2536,choline
2537,orangutan
2538,scruffy
2539,temp
2540,eelgrass
2541,lamb
2542,rebuild
2543,affordability
2544,crisis
2545,feeling
2546,regulatory
2547,legacy
2548,ball
2549,sniper
2550,witness
2551,malaria
2552,summary
2553,particular
2554,jacquard
2555,tide
2556,surprise
2557,refugee
2558,haven
2559,glory
2560,sonata
2561,lawn
2562,tourism
2563,limit
2564,redline
2565,creed
2566,glen
2567,taxi
2568,juniors
2569,chuck
2570,saute
2571,railroad
2572,spine
2573,midfielder
2574,inflammation
2575,headline
2576,cemeteries
2577,logo
2578,social
2579,approval
2580,transparent
2581,from
2582,booklet
2583,cohort
2584,journey
2585,courier
2586,veterans
2587,spot
2588,thinner
2589,economy
2590,equality
2591,answering
2592,traffic
2593,loan
2594,culprit
2595,cocking
2596,skills
2597,building
2598,legislator
2599,need
2600,repair
2601,elsewhere
2602,uptown
2603,moody
2604,bedtime
2605,above
2606,supply
2607,parish
2608,mud
2609,produce
2610,obligation
2611,denial
2612,disparity
2613,holding
2614,traveled
2615,limited
2616,holiness
2617,workings
2618,hydroxide
2619,linkage
2620,spec
2621,glycerin
2622,generator
2623,jersey
2624,tag
2625,herring
2626,pong
2627,advocate
2628,stabilization
2629,nose
2630,seal
2631,monitor
2632,logan
2633,blueberry
2634,assault
2635,ground
2636,shoot
2637,nun
2638,difficulty
2639,mining
2640,status
2641,walkway
2642,dips
2643,imperialist
2644,cradle
2645,mutant
2646,cure
2647,alternatively
2648,quote
2649,cast
2650,tie
2651,sphinx
2652,fasting
2653,imam
2654,connector
2655,moussaka
2656,antioxidant
2657,heating
2658,entrance
2659,beanie
2660,parameter
2661,auger
2662,memorandum
2663,fiesta
2664,discharge
2665,laureate
2666,drawing
2667,cockpit
2668,fuchsia
2669,maple
2670,vein
2671,want
2672,pilchard
2673,manner
2674,hike
2675,allergy
2676,cathedral
2677,sidewalk
2678,reed
2679,importer
2680,forming
2681,weeks
2682,clear
2683,bleach
2684,rock
2685,satisfaction
2686,shoulder
2687,dos
2688,pitcher
2689,archery
2690,winger
2691,contrast
2692,trend
2693,opportunity
2694,decline
2695,thanks
2696,luckily
2697,nine
2698,chase
2699,living
2700,evaluation
2701,consideration
2702,latest
2703,screening
2704,ominous
2705,awareness
2706,latitude
2707,engagement
2708,guide
2709,flu
2710,illustration
2711,virtual
2712,skin
2713,winery
2714,bourbon
2715,sentiment
2716,rebel
2717,leather
2718,incident
2719,button
2720,yarn
2721,stint
2722,aficionado
2723,consultation
2724,pavement
2725,cook
2726,collapse
2727,catalyst
2728,last
2729,threat
2730,target
2731,belly
2732,gallery
2733,reign
2734,stuffiness
2735,disciplinarian
2736,climbing
2737,procurement
2738,acidosis
2739,pleasant
2740,membrane
2741,cabin
2742,exhaust
2743,nursing
2744,lock
2745,gardens
2746,license
2747,golden
2748,locker
2749,citizens
2750,sector
2751,campsite
2752,highland
2753,woodpeckers
2754,washing
2755,rapids
2756,snake
2757,textbook
2758,deans
2759,shadow
2760,monomer
2761,git
2762,snare
2763,proposal
2764,beer
2765,crush
2766,smoother
2767,mind
2768,publications
2769,robustness
2770,ratings
2771,eastern
2772,cosmos
2773,apps
2774,quiz
2775,soy
2776,presence
2777,grandma
2778,prom
2779,nerve
2780,watt
2781,salon
2782,wildcat
2783,yeah
2784,shades
2785,putt
2786,brain
2787,droid
2788,spacing
2789,million
2790,visa
2791,existence
2792,ownership
2793,octogenarian
2794,representative
2795,venom
2796,master
2797,tutorial
2798,iodide
2799,therefore
2800,ontology
2801,spread
2802,update
2803,whoever
2804,investor
2805,determinism
2806,substrate
2807,singing
2808,recital
2809,innovation
2810,wizard
2811,session
2812,inference
2813,isopropanol
2814,processing
2815,urbanization
2816,root
2817,conspiracy
2818,sandy
2819,immunity
2820,paramecium
2821,scroll
2822,nuclear
2823,guardianship
2824,advertising
2825,remittance
2826,mug
2827,min
2828,apparel
2829,nation
2830,treaty
2831,dissipation
2832,peep
2833,proudly
2834,fan
2835,inexperience
2836,citizenship
2837,pumice
2838,lysozyme
2839,self
2840,acetate
2841,magician
2842,biology
2843,express
2844,trading
2845,rotting
2846,posted
2847,shovel
2848,ant
2849,tradition
2850,neuroscience
2851,output
2852,comparable
2853,matter
2854,burger
2855,double
2856,enhancement
2857,mashup
2858,plugin
2859,retrospect
2860,given
2861,torture
2862,settlement
2863,sometime
2864,recognition
2865,bust
2866,display
2867,colon
2868,knitting
2869,phosphatase
2870,restore
2871,temple
2872,dome
2873,triangle
2874,commandment
2875,groom
2876,robe
2877,comeuppance
2878,artery
2879,marriage
2880,assumption
2881,circle
2882,yeast
2883,technician
2884,crawl
2885,interests
2886,snow
2887,adjective
2888,rogers
2889,tints
2890,throwing
2891,finish
2892,digitizer
2893,honeymoon
2894,services
2895,audience
2896,killing
2897,ash
2898,unlocked
2899,vegetable
2900,laden
2901,fructose
2902,trafficking
2903,settle
2904,incidence
2905,pore
2906,shop
2907,cinema
2908,amazon
2909,net
2910,firmware
2911,garb
2912,shoppe
2913,wildebeest
2914,anther
2915,remake
2916,sheepfold
2917,railway
2918,chopper
2919,instability
2920,pursuits
2921,badge
2922,bundle
2923,monument
2924,specified
2925,convert
2926,cleric
2927,dehydration
2928,membership
2929,bowl
2930,specimen
2931,witchcraft
2932,pear
2933,scarabaeus
2934,complaint
2935,mimosa
2936,cars
2937,walk
2938,pylori
2939,discography
2940,off
2941,snippet
2942,expert
2943,flower
2944,migration
2945,bishop
2946,reef
2947,discourse
2948,picturesque
2949,sea
2950,yourself
2951,mixing
2952,blogger
2953,intent
2954,probability
2955,disillusion
2956,transportation
2957,forensic
2958,bale
2959,percentage
2960,priced
2961,electrode
2962,scholar
2963,recipient
2964,cannot
2965,coming
2966,butterfly
2967,mark
2968,fairy
2969,bacterium
2970,pic
2971,torah
2972,survival
2973,prescribed
2974,witch
2975,mort
2976,boat
2977,educator
2978,heroine
2979,username
2980,anesthetic
2981,bunch
2982,picked
2983,dick
2984,altitude
2985,boulevard
2986,ten
2987,adolescent
2988,fireboat
2989,foo
2990,mercenary
2991,grief
2992,replaced
2993,thinking
2994,thanksgiving
2995,vindicator
2996,iron
2997,shore
2998,capital
2999,touched
3000,peter
3001,deliverance
3002,whale
3003,revere
3004,checking
3005,flex
3006,dining
3007,rhino
3008,ranch
3009,electronics
3010,flamethrower
3011,ethanol
3012,effectiveness
3013,trick
3014,halo
3015,louis
3016,biennium
3017,keyboard
3018,wool
3019,fake
3020,sensitivity
3021,valve
3022,capsule
3023,worm
3024,guitar
3025,closing
3026,metabolism
3027,ferry
3028,kiosk
3029,columbium
3030,shoe
3031,severity
3032,perception
3033,ale
3034,every
3035,attached
3036,says
3037,proportion
3038,jumpsuit
3039,frozen
3040,specifically
3041,cotta
3042,axle
3043,filmmaker
3044,functionality
3045,replenishment
3046,music
3047,discipline
3048,rich
3049,upstairs
3050,expertise
3051,bingo
3052,spaniel
3053,accusation
3054,cosplay
3055,congruence
3056,cinnamon
3057,subdivision
3058,manhattan
3059,blade
3060,machinery
3061,fix
3062,deadline
3063,glycoprotein
3064,match
3065,transformers
3066,contestant
3067,tournament
3068,sunglasses
3069,foster
3070,taste
3071,aborted
3072,tape
3073,gain
3074,icon
3075,professor
3076,kids
3077,silicon
3078,incest
3079,rainbow
3080,discount
3081,shortness
3082,dolly
3083,videotape
3084,celebration
3085,segment
3086,soccer
3087,tower
3088,hinge
3089,bree
3090,garbage
3091,classic
3092,looking
3093,avenue
3094,hot
3095,now
3096,goody
3097,cyclist
3098,psychological
3099,nettles
3100,donation
3101,panda
3102,particularly
3103,slowly
3104,semester
3105,dose
3106,harm
3107,reactance
3108,strawberry
3109,projectile
3110,follow
3111,extinction
3112,salad
3113,stature
3114,cruelty
3115,independence
3116,civilian
3117,ridge
3118,carving
3119,cat
3120,hydrochloride
3121,clearing
3122,meme
3123,martian
3124,symbol
3125,diet
3126,fritter
3127,reservoir
3128,airfare
3129,wilderness
3130,correspondence
3131,stressed
3132,trust
3133,original
3134,plaintiff
3135,stair
3136,thrall
3137,bleeding
3138,trash
3139,motivation
3140,supermarket
3141,economics
3142,realm
3143,spy
3144,subcommittee
3145,affiliate
3146,agriculture
3147,med
3148,cartoon
3149,males
3150,ringtone
3151,cove
3152,puma
3153,demographic
3154,dependability
3155,crazy
3156,retainer
3157,historically
3158,pretzel
3159,congratulation
3160,toast
3161,east
3162,skipper
3163,moments
3164,over
3165,wish
3166,panic
3167,lymph
3168,burn
3169,toxin
3170,saying
3171,starter
3172,reviews
3173,misogyny
3174,walker
3175,ban
3176,rigidity
3177,elegant
3178,sketch
3179,reg
3180,sunflower
3181,suddenly
3182,aggressiveness
3183,teratology
3184,ironically
3185,jeans
3186,sheep
3187,puppy
3188,dub
3189,mayor
3190,supernatural
3191,oct
3192,teaser
3193,ultra
3194,goalkeeper
3195,vocational
3196,processor
3197,retirement
3198,optics
3199,enemy
3200,elderly
3201,mate
3202,spears
3203,constipation
3204,sunroof
3205,such
3206,treason
3207,rumor
3208,explain
3209,relief
3210,hospice
3211,muncher
3212,exhibitionist
3213,attribute
3214,peacoat
3215,funeral
3216,guidance
3217,hemisphere
3218,completing
3219,suck
3220,basilica
3221,drift
3222,monkey
3223,tip
3224,peak
3225,dinners
3226,hay
3227,goalie
3228,reel
3229,pinky
3230,warmth
3231,mystery
3232,presidio
3233,pollution
3234,toilet
3235,meter
3236,meditation
3237,icebergs
3238,stove
3239,mobility
3240,shower
3241,fantasy
3242,textile
3243,separation
3244,alarm
3245,meat
3246,terminal
3247,diode
3248,dock
3249,developer
3250,cyberspace
3251,request
3252,salvation
3253,bear
3254,plane
3255,hemlock
3256,pound
3257,obfuscation
3258,composite
3259,attendance
3260,nancy
3261,paradise
3262,chef
3263,fly
3264,conjecture
3265,cremation
3266,prattle
3267,cesium
3268,font
3269,province
3270,military
3271,carcinogen
3272,portal
3273,messaging
3274,hackney
3275,overall
3276,marjoram
3277,pumpkin
3278,expanse
3279,exile
3280,hell
3281,replacement
3282,clearly
3283,buttercream
3284,secondly
3285,editor
3286,forces
3287,postponement
3288,ray
3289,already
3290,couture
3291,described
3292,tubing
3293,count
3294,amateur
3295,transport
3296,designation
3297,dimension
3298,signaling
3299,tribunal
3300,investigator
3301,tasting
3302,porno
3303,inhabitant
3304,computing
3305,lap
3306,carotene
3307,anyhow
3308,cocktail
3309,weighing
3310,mon
3311,cauliflower
3312,tributary
3313,angle
3314,bamboo
3315,cafe
3316,factor
3317,locale
3318,path
3319,style
3320,assistance
3321,fisher
3322,taboo
3323,toe
3324,multiplex
3325,ministry
3326,rethink
3327,discovered
3328,particle
3329,relations
3330,suture
3331,cardigan
3332,waste
3333,epidemiology
3334,inspection
3335,kennels
3336,canna
3337,moonrise
3338,wire
3339,memory
3340,unraveling
3341,acclaim
3342,container
3343,prevention
3344,temperament
